batch_id,coat_thickness,dry_temp,cal_press,slurry_visc,dcir_mOhm,capacity_Ah,volt_drift_V,leak_uA,label_pass
5,75.33471379285865,107.80382877313491,205.68470163679484,947.970787281304,33.85226225919661,4.852135138218961,-0.0007328964308309229,10.372564751257588,1
6,75.69733337762719,107.88803445396134,206.05401033066704,868.1228061861245,38.14212166663565,4.784768289764596,-0.0017012107449030124,9.99619948083652,0
4,76.93337784377842,103.54530388461801,207.61500222173942,971.2244239480389,39.37701220786055,5.157619831028651,-0.01566356017828786,7.741039476114587,1
2,75.231203775128,110.22948679921701,194.45277275394878,983.2259016759588,27.729417700922394,4.734190506339225,0.005529591516017125,6.421492202757075,1
10,83.8657553279283,109.76876515990276,216.87779786830325,910.2506404377375,34.421127950064886,4.983603923175066,-0.005843746962916657,8.24139674388683,1
8,81.85392902796374,108.76025926501123,198.88850601827573,1049.6454386819871,34.133194093170076,4.739479599526091,-0.00785783313112719,5.666053265814087,0
7,83.69755198135594,108.108792202307,197.56151797017594,970.3763641008638,38.61255619520202,4.85660340456022,0.0015127152171019956,6.414004408441504,1
5,80.78946045223275,104.27528242075745,213.47625501313755,889.708461609747,30.516604966182605,5.411835701683487,-0.004030411633046029,6.61587870106952,0
9,81.82594874562011,103.64458333727639,193.6943313312303,1047.2468327769702,25.931900903124617,4.923790913837428,-0.02457040901000863,2.3298979546418823,1
6,83.59918934103251,107.68530066420404,203.2027819069902,918.600536883979,37.57332378923965,5.0750919262605265,-0.012973032752206926,6.278009897139593,1
5,81.00918201920514,113.56667656356146,192.77165376004763,960.7324078593565,38.04626120542878,5.095655743449387,0.009772481272821041,7.64011351422684,1
5,79.80430289031315,110.18489902732622,225.19235815445018,920.7931266080342,29.643748633630306,4.953608329009468,-0.0006235085893767384,12.976357873092175,0
3,83.24135910179206,115.40287635094062,223.08654516726787,987.4491859722643,34.950949099001264,5.124018049097977,-0.02643674623023325,6.706834662565927,1
1,78.34554264945837,109.75478152494591,198.89759018563453,921.1083027317623,39.50046479365749,5.0672912207683884,0.01035940858941984,9.770494654787084,0
6,79.08697818524624,112.61982405137023,205.19857173500532,924.7486211273779,31.798811991226934,5.1511266434852825,0.000568318812204948,7.28372014584607,1
9,78.68653022366705,121.81324511326358,200.0519980504738,940.4013414789255,35.591878677665434,4.898516400000189,-0.010019396756067406,8.939109589014189,1
1,80.10907637713623,105.51427202498394,196.514005115916,919.8829846993989,36.39476883131408,5.091136489760225,-0.012276687166390457,5.974455107116108,1
9,84.91115162552741,112.71537836752476,201.19631499105867,1014.3088753070784,31.04412422574936,4.950173701810074,0.0038360606174827235,4.5131565152501905,1
9,81.0482377956997,112.34267789169932,199.5939856477754,874.5324034325647,33.43116668538474,5.251205882002033,-0.03195805664345709,10.59781796243487,1
3,82.72374687133951,115.31893365591775,184.79332592568036,947.7711394227048,30.223246249375972,4.94028552004708,0.008967292265822846,4.862178505166793,1
7,74.48995490408528,110.81257658229545,202.6302332156559,955.3679041538614,34.25527980133054,5.302443294959302,0.015207357163245075,10.8927797497238,1
2,78.23363987557626,103.55861312961447,199.57707127487356,942.521943084366,32.34546026971416,5.0689046826547735,0.010137851451268902,6.992538093669465,1
8,80.67971526368669,114.53837768981425,203.12200456633536,1008.0979174040017,35.79319420763743,4.919946626054434,0.019582882619399812,6.42519254720252,1
8,78.61901688277796,107.51870094471485,199.2248222223552,859.763120349805,36.76098751048188,5.046864098449764,-0.012939708407180704,7.143294292161389,1
4,86.35158311394562,111.06735756306963,196.39660636521455,984.0750346132977,39.515486283224035,4.946836257838284,0.016043261498182654,11.655898430455911,0
1,77.80142210193371,108.06920467070917,208.74910060275698,875.302865119483,41.82898953357221,4.953082112150687,0.0031192827953874015,7.285891798888705,0
10,80.37680768518669,112.25298666096752,205.33134403708408,919.4734088279953,35.709529536070164,5.127695795167497,-0.011403035148115241,7.306762378658608,1
5,79.6778863403005,112.02905786043414,213.96047299935688,869.1385912495115,34.095055592250915,5.082693923872546,0.008016493505695468,9.859995461193936,1
9,75.19155878442251,104.96105034845824,204.9472976447233,930.074529483806,33.48441401353392,5.317529496879496,0.004026736778853079,8.795941943119503,1
7,78.12039622396526,111.61481060662493,198.02393448184867,915.307323441201,32.05986517321011,4.98145488758231,0.023915066212642236,11.860943065187978,1
8,83.7497199083362,109.28617307666633,206.16768526184435,1048.2963078484415,36.51053524830276,4.877564611922801,0.01760069218466345,10.48166533494895,1
8,78.91316393520167,125.9113178864226,180.1938684076103,964.4819841650681,33.93837496745736,4.924617899773712,-0.0024029823949507246,6.501295641950245,1
2,75.91337451159919,107.57912534820103,221.03679888730787,976.3871612087542,36.277199218344116,5.2488604025530385,0.003899642504496799,10.73285586827407,1
4,83.1285769095432,105.41803975108282,202.74380143777566,883.5497859540194,32.21989046710564,4.860711138438963,0.002658408270002723,3.877578926826012,1
5,83.62076320285549,102.3084913197346,221.84455894125753,994.4046267705746,33.55206271158617,4.975433248007703,-7.618029827217467e-05,9.395671533923878,1
5,81.15097141648342,115.72703098397133,191.30654940319369,1048.2935588225682,36.52641975179671,4.942548249317481,-0.0017091289688923126,6.843301951658377,1
1,76.634647997884,104.2498364023811,188.82354617385937,1002.1945501139729,34.28451167768378,4.781463989569298,0.023445158633180068,9.119684417299661,0
6,79.28158680465103,106.0432396646229,203.65833292664314,871.2792454988795,29.084412213579004,5.498861142590793,-0.011325096094012057,11.335495262414447,1
2,75.98755011527513,108.4814960700453,203.62534742766658,922.1514888325152,34.708243932192325,4.889430749282155,0.02423654040143844,4.630020363614286,1
8,77.81568064291406,114.84859415702826,203.38244774436944,956.5094066656909,32.63092066449175,5.0079954294549465,-0.018947794748256003,9.608922552118266,1
7,77.2667505350747,113.96976466604764,201.8582620325048,915.3702094511309,38.52671901627913,5.273127142269597,-0.003736408780277742,10.032934655540725,1
10,79.74583677964438,113.29875211529681,193.71882839073612,1101.9794511956482,37.99958781614576,4.779762344128624,0.013117949545907674,9.620456111196706,0
8,77.69583702794576,112.3959506844336,185.1464420592148,921.0634141542871,28.107879188943254,5.0780492912916895,-0.014594499017810424,5.350413143667906,1
4,74.50888464437055,109.56018537840352,202.83150556650685,947.3989189567286,37.11674648007859,4.9424180163915095,-0.011244903851381124,8.03266812159181,1
10,82.25820800926171,114.88198132814436,187.17407999701618,913.9863207494443,36.427268599084044,5.022312491569807,0.010465395207141412,6.21661902244588,1
5,80.3037867426803,111.32442597950741,186.22993702261272,963.9010228307064,30.602793709980702,5.165906446757265,-0.02526352874282914,8.420277848802408,1
4,84.30237827528495,113.87226375652773,196.19368201531762,1032.9410009613298,37.96625718435371,4.841957994040621,0.018507891188406563,5.687998525809842,0
10,79.59498489493589,113.48207431012925,204.30658985328384,956.8913271666255,31.244557689329024,4.609961936689452,0.023919464188291568,6.749905461421244,0
4,80.08830176886981,104.3159836708482,219.87759237256293,936.8592047130587,38.270028942738485,4.995117682011765,0.019980170398124865,9.587198116457644,1
1,78.9381377378244,105.27854148447983,209.79259303253792,885.565373225247,32.86669803783763,5.08240548023547,0.0025222270004676708,6.321174084211293,1
5,78.8384873166234,112.968904093675,214.33217587129081,1022.5301821020425,30.476849589200445,4.974878065048969,-0.004932470807305386,6.755148150102947,1
8,83.03300076624903,102.66736020807576,206.53661687543072,941.3783637151707,41.29391455675159,4.955950255695257,-0.009102792480805382,6.816356958228887,0
2,80.72568756055215,97.8962390231402,203.66853718943733,938.7982229196178,30.034186045869042,4.901684347513658,-0.0017415522809428258,8.016817003641874,1
5,80.58223328559261,113.79138060696162,225.0579031485609,809.66376916107,32.72478071622254,5.1126654976417285,0.0038394616180368346,7.49717682140581,1
2,77.63308088485662,114.40061408425663,186.77144386107608,942.3670039477926,33.18391124367319,5.279676147808586,-0.003503003774144263,6.353109461203398,1
7,79.3274096743364,104.47399982490263,195.86769683605755,925.9337013580601,33.43358539388525,5.024025293999189,0.02099631557304569,6.581982267284079,1
5,75.49673830360882,109.70229635416447,196.6482023041759,840.4397353776183,36.86224993223457,5.200047541331233,-0.003841605083228699,8.50241125632635,1
4,76.78224666414692,106.40227443541492,208.93557021358322,1009.3766858126697,34.904916372832936,4.785944193760449,0.019760382208251086,5.8740520055986,0
3,76.93397742829494,106.29584943879188,190.2122324231391,917.8854548463837,37.74848298717717,4.977407450787037,-0.0003532096409031534,8.186267377534657,1
6,76.6280847127117,111.52765504378208,207.634296075766,1063.7341326625988,35.99298541830499,4.732202035243081,0.0013322982430641383,8.165673840581384,0
7,81.719771900063,104.33564885494626,205.79649831769402,1034.8664923813435,29.897058210635873,5.129596197816215,0.004938490760238023,7.80195795078121,1
10,85.18988360696102,107.66391249753799,208.13347434946797,906.8057833549738,36.838983212582804,4.802471366413117,0.0064078704154201275,7.123333561782481,0
5,76.87581270301254,107.69374413539387,207.95223046845098,1032.1588191362564,35.47602252660329,4.971797339256709,-0.0033215059510648464,9.257773027725419,1
2,79.25032430723391,106.07312201052919,215.38319636632596,1046.6325316687542,32.97082386419583,4.962596044750274,0.006506827757150998,9.720295142276582,1
9,78.09766658141088,106.77022447157916,199.50790537062625,916.4578666686866,41.029166060778834,5.050816188470319,0.008698440833785463,9.897563562395748,0
7,79.48523348718251,114.74823837394592,205.3015790949156,888.0403934329536,36.94175316603816,4.702460269304348,0.02717264934999392,8.613822342513949,0
8,78.72901126246667,109.51219513444482,192.63450714437093,820.6787192582946,37.7469966463901,4.814892623252109,0.0008258989446455367,5.42185585152886,0
1,79.80568694581932,103.89091196966578,190.35204989732432,972.826495945384,37.73673059407071,4.9837850002068596,-0.014767072727561633,11.624836790655431,1
4,77.16363547847347,109.8132939511495,217.64828784603603,891.6004476504037,33.59242005317416,4.925562135908058,-0.01025781741034026,7.9764600945714985,1
8,83.83498124111993,110.9554586196625,191.87881212642924,974.6295756513875,37.12056824996094,4.870459810283229,0.035996555041410846,8.83571670532266,1
9,80.4628376790134,116.58738406452908,206.4131207695289,915.9289409204949,36.16884411706735,4.965714685432901,-0.024902899543066154,6.7068448146321735,1
5,77.6511888712155,104.53288731099667,205.31042799507483,903.2161045366826,33.04746980900407,4.896648806247023,-0.020582473358308293,7.375173707317611,1
9,77.4400842129645,105.41306701468264,211.74980894337273,916.3105257380787,31.06964752191477,4.865614446102373,-0.001903977190737383,9.965732957444743,1
9,81.95961353088605,110.85106218100697,183.41799351400923,872.0109848319064,35.19620733480754,5.077195875247653,-0.008801494685870414,9.584964832257933,1
4,81.88565520667855,108.70118086467507,208.91206992546182,916.2828031773444,36.81610623284378,4.740540418159558,0.011633494776358772,7.559050147483653,0
9,82.01996376961063,106.1962202795124,199.41967993584802,905.8032398657521,35.03561359695664,4.968184075629771,0.009069277774646578,11.058901736288192,1
3,85.51649499924326,100.6612321914987,194.00090881537596,949.1506616987115,34.44872767481266,4.902942253722937,-0.01268914814841045,5.926337732032503,1
3,83.08936235741125,108.51148891168992,197.4918248823961,956.2554851711204,35.191886754901546,4.989423984143959,0.021811879969924678,4.6574945703973105,1
7,79.47741670584895,107.01109716342519,210.36770787041004,885.7294947356672,34.02326600136404,5.426254323525977,-0.018044388915914516,4.044007086905647,1
7,79.4459176985788,103.5374414149654,207.31240517325074,1016.0483114365967,39.42637697279521,4.768953936401385,-0.014290044522022458,10.032533300115588,0
2,79.80909015845606,111.62670646157031,198.720765419945,940.4258819725063,35.84997818054755,5.067129629809248,0.024400124493408816,6.692869151414272,1
9,78.68594245872295,109.24102663536455,188.6089253593072,1040.14636099744,33.45213993704532,4.949164151399949,-0.01996079544453635,7.564476894402448,1
2,81.89886491959747,112.54905801932678,189.3145540308836,964.4649380591644,29.747336556994266,5.090530150974325,0.006477628794319078,9.663479674209619,1
9,82.28480156553076,112.54235395554714,207.53030159924663,954.1462423312317,34.598884983907624,4.9654644812491835,0.02479489108141042,8.617372115605136,1
1,78.7693767325756,107.47379431027652,187.22257574345605,920.5413139684198,33.1322109166654,5.253148218484777,-0.040251795548457044,5.440980874629992,1
8,82.86086100331245,110.54250126951572,198.8184551175569,986.8903635242551,33.31743524563631,5.072634546723971,-0.004794047845887759,11.08013006189832,1
8,85.96848965010717,98.32418877727152,226.81072127379903,952.0140050697009,37.775984041935594,5.092062904462846,0.008375676092078569,7.6956083909260204,1
8,81.31286605656251,105.91606754473148,204.59560838370095,1001.5079425473791,35.18233231074285,4.735625389944885,-0.006092701960777757,7.892345491741152,0
7,80.06087888738585,110.17145270140638,207.42249203995004,1046.2797438535076,29.960851829630865,4.938327818499208,0.000975327402060615,6.070435368486877,1
5,84.12615886996772,111.02364568646352,189.38964728133672,906.3888279091918,37.093512854476636,4.958758805556626,0.003332268577791098,5.978062105971958,1
8,83.7026512479734,102.65162988805939,187.72698343827557,986.8078147002752,30.218571483309685,4.853072508551116,0.001016859628256604,7.982576933676106,1
3,77.83706047884883,107.3319914606977,207.9582203703805,985.1069705849267,36.89177222856134,4.8633562668832235,-0.013422061256365992,5.306398279110965,1
8,80.81555934597706,105.98867956392984,197.17648011105143,977.4867144955306,33.49521263346325,4.970144582974185,0.009487927364706336,7.683358947424849,1
6,80.5861427478164,111.17310082544827,211.73621481563674,924.0080492183299,35.325221797841245,5.09320573213192,0.004411602802117438,11.203319559183921,1
5,80.68543883381494,109.10299607150088,201.4313323762452,925.2220162750837,34.9326419590289,5.172287938630141,-0.01763975429707743,9.495784450716872,1
6,75.93020044718266,113.71750801214787,235.5636278555013,914.9670697820594,34.463654763784554,5.177382532432953,-0.005126052917728355,8.352328527005977,1
6,75.37254617659532,115.3341146509376,195.2768018468665,913.776976338856,35.55722260406043,5.077898320954561,-0.018530245709163527,5.859112829774116,1
1,75.33782993399264,108.29494949637015,203.8913152918943,899.5925320428526,34.96139267435059,5.058905427116041,0.002355116251538435,7.874729649329738,1
2,75.50578467096598,111.10196794485287,192.0585433741253,943.7301628549061,40.41753636155884,4.935926623468878,0.007910758020370954,6.949633428516317,0
3,76.8685279580825,105.8482876203808,211.3208001065243,904.5308987613257,35.39072026255888,5.006767089512501,0.0011064193663584895,10.923513141462276,1
2,80.30413192627002,120.91558705633572,205.40512393874286,976.1386216307627,36.08423351531362,4.852480456919798,0.013705206524263186,7.160544030576176,1
5,79.09321253102578,103.1059045175256,191.38810146585672,953.4172453696127,32.61927457057888,4.94183676106287,-0.0014449160920766116,6.189979590823391,1
7,80.98918381503057,108.1612211104534,197.82715105886572,960.1473546732373,36.13698089527427,5.03837872059105,0.01051232994207725,7.67828434016939,1
7,76.72708976987322,115.30679291373445,214.71834773500527,933.5906525754453,31.924785094491725,5.259763181195252,0.0007348291561030485,6.129036830399822,1
5,78.21507339123715,112.96360652430496,213.51709105372456,954.1338976180243,38.45004505417066,4.959606904332708,0.012008861861506856,8.816311669231569,1
9,82.96177298523452,114.83694509571176,186.85604360734354,935.1606513079486,30.840151624366317,4.91032642012333,-0.01686963100602325,11.22656016318395,1
6,81.7848573745304,113.37659328996554,196.34030356267795,996.772584786078,32.65956458913522,5.10797727660797,-0.019270499792397772,7.780293658341198,1
1,75.82627851543627,95.5822142269698,219.21396756296969,923.4566432430745,29.471381904475358,4.748295510013268,-0.005909670235736396,5.601581576609047,0
8,81.28498715913865,119.54649347268916,199.32822199305278,972.5314681241629,36.60957538865945,5.1275026514472,0.015040185851423644,7.844912004235446,1
6,86.596543560447,108.98054520566693,202.83422514549258,871.6177433750117,34.02762305546034,4.867346050846087,-0.004661246145337805,5.360978184666352,0
7,80.34720621223309,117.02947091135425,211.26931916660078,992.7244899163113,37.28602636270007,5.046705347338212,0.01308640053099211,13.975584563171827,0
6,77.92043916157266,99.83236710516022,187.67838293701578,916.4443465999835,31.664220615106153,4.9754853892145325,-0.0004356595471933459,11.268199370670947,1
6,79.47871283191353,111.28284251740595,191.60302502570602,895.2637161314609,36.60684740970778,5.09644530939916,-0.030091218853520358,10.654721670819239,1
1,78.2765313225805,103.18248860427576,197.7630091678336,881.6720219866577,36.44881108981816,5.375005162660445,0.031441868964964585,9.647709293312595,1
6,79.54649485792835,112.86060075790651,213.0462361985525,876.9247132042228,35.69853613059147,4.944614649051145,-0.01744984721254522,7.7388794169403345,1
8,80.70593589797049,113.18535226234422,211.19765348252298,921.1117200724888,35.22347785933601,4.8779117385620285,-0.012578302564622367,7.735518316496339,1
4,74.86965960918948,110.2302389874959,208.19766367187097,1039.9176616844063,35.16198769988427,4.921166155772866,0.017358640012015772,7.575430709016369,1
7,77.51210857474216,105.50529155884254,199.6084005132923,911.4006285892482,32.008686641008204,5.279363818506439,-0.001951156984871716,12.454586668091459,0
1,77.55199428878551,105.71515439590695,212.29569737679694,817.4497290559189,31.523245737532623,5.173332044769223,-0.01365953347598542,7.268025120334745,0
4,78.7041960899327,107.4991647603533,199.4735476916169,971.9279771933209,36.49180255110048,4.978797169750076,-0.008294498388992086,7.021004579035488,1
5,77.90143217542,111.67655020853717,206.77968012372406,883.144607446242,33.83929505587519,5.096860203436909,-0.012368435657841475,7.674842193997613,1
10,81.06895924177068,118.14648497716733,210.12038975394606,998.8884547338598,36.6580183984909,4.793778674984195,-0.007931219278572686,9.199752204917669,0
3,78.98304456624261,108.35237961004307,217.96820067510646,924.735394470376,39.552688996640434,5.033937990973384,0.011015699056636175,1.4905286708104515,0
3,81.46824036957358,101.219138558057,200.43675415418173,933.5595189443629,33.43851355404932,4.963761826913004,-0.011862272737573204,8.630497758445923,1
5,79.30236479432185,109.73789404783385,197.37389779053584,1021.8386512313156,33.156983965352275,5.133902674001421,-0.016157635073837637,2.7306764868075004,1
10,82.79730961589475,126.25538114204632,213.95075362788367,987.0637706461035,34.65467728829035,5.084015689077397,-0.003272461114125583,10.909618662483734,1
9,79.57519909569824,120.63002663493893,214.71852578682513,875.2173769796207,35.41457412976312,4.874564061546573,0.0029848417654744085,4.593189165095618,1
1,79.71628717079544,91.1280021862115,195.56625507609684,884.0444846926341,36.2620708499414,5.018437239771382,-0.020672290016257384,6.519846617587231,1
3,79.92719089283706,107.91671576847422,189.94966268135735,842.9882035840616,34.84870030084684,5.186814886013554,-0.005661458753230814,4.150771914656523,1
9,83.79745100953946,117.06059762627673,213.19034466166113,1106.1932577512835,41.63733149171538,4.670028258106305,0.008752086740660237,12.26536958144321,0
1,80.14038138733346,105.08836493716011,184.58272626404624,898.237562893745,36.122218562394806,4.8853826551450386,-0.009668096243932525,8.087656274451849,1
9,82.96620686864344,110.09954539928059,184.0719857145835,1020.1887790836369,37.49376987383452,4.850539096941696,-0.012846059034954487,12.702543411777304,0
3,78.50474777402665,106.26517892458256,198.3170488519129,918.0635260619716,34.70261150107674,5.084792186439205,-0.012319545110070352,11.946076422904872,1
10,82.3348176811334,115.96094742717327,201.02439715729153,885.2086671654923,38.331062995458254,5.20703993496122,0.023862515022004316,10.831660786232838,1
3,81.99052678535458,101.85765012812494,189.400478337228,951.2936465645997,34.23943700387072,5.036559758831002,0.02855297404439404,5.120517172982542,1
5,77.64377629179161,115.14344325804686,202.2186433837718,930.400148681394,33.10382101614305,5.396535014469619,0.00326341888602323,8.141340493968675,1
7,78.51477666390942,110.52003504150966,202.6647008863648,998.1124809658199,37.657374346522026,4.839743952456021,0.011133464734522121,10.998158830503346,0
2,78.94429419385109,102.12487862944225,195.1961210594572,998.863034874875,34.53909542913367,5.064033320113035,-0.018036055411535294,8.731567961340303,1
6,81.24583907079636,115.62175080699348,220.33464179167856,914.5915388639434,35.96673856732569,4.865176920832166,-0.006041540190975392,7.356988165156535,1
6,77.52768050220799,102.27434547444179,204.29761210007305,863.6027349396819,37.5902625818129,5.317682737367396,0.002886422175682243,8.96209911274927,1
8,80.57571230976008,108.82394951499208,211.28489036521785,878.1701569909133,35.4104545808277,5.274099712760904,-0.036042564181865,8.936446307184603,1
10,81.31800367731364,110.34162467357419,185.43787011330676,813.052522202141,34.628402674867345,5.245160030983642,0.011760156930720895,5.008378816447619,1
7,73.75415965318959,121.51970969118065,185.35158187549453,933.5324215047791,33.42711035989501,4.7623091091232785,-0.002708789004918946,6.708997656085522,0
5,78.94121803222372,105.77489615680278,204.60062610648927,949.291979090558,38.00535033286034,5.0940228062117425,-0.018280700728725563,9.60681444604648,1
5,79.12804650145459,98.42517389749948,218.54857689420274,881.4303248993532,33.58397835381588,4.951363851596123,3.517915352274029e-05,9.607176643432425,1
5,79.11912117153094,106.2909244236043,189.90064221027617,874.1809335410901,34.691382346921024,5.145096848896002,0.01978201915222505,8.455908580274135,1
9,85.4477428237318,114.6777517370239,201.4337664650128,949.0349672962661,36.27344268191656,4.777674211031159,-0.0023563568239609073,7.311582147787649,0
4,75.55260510447337,112.32042273291803,187.64903755303683,912.0827210884165,35.695598543698445,5.075632225999479,0.005542296117949345,7.685625983036395,1
2,75.92613228638616,118.18269846721385,192.81377400785348,937.2242626811168,38.08288630152428,4.947411112916588,0.010896576205987423,6.79964256218545,1
4,71.363412605042,115.43448785492942,201.9311131880821,927.9665090612514,34.52174788957275,4.907211355212313,0.006317297533277747,7.744049493624866,1
1,76.55725000147758,106.93961296957576,195.0738878663724,964.9238144429812,38.86520464303422,5.058505651591283,-0.016480616571402602,10.086668636651916,1
2,77.213069337622,102.34292266212611,186.94476096830323,916.0832589661586,33.88467083912178,5.030683116662394,-0.0004757292503902717,12.744845377892677,0
1,76.47006847099723,114.12013715673679,186.72082309385414,920.6753478220451,36.059392442171884,4.994342964700415,0.004822534313828503,5.697449018205143,1
8,84.12303201845128,109.75718224836884,181.1399190053576,837.0920729703423,34.64754487088496,5.224896643405331,-0.04106686715988958,10.49827794904738,1
8,83.38185256701088,108.30921381892696,204.7658380321459,946.9800461564354,41.39778898674968,5.263022515976336,0.012018200511833442,9.40538939729824,0
7,80.63357017280192,108.71463098922965,205.9758102543114,955.321509343858,33.94120724626514,5.040264709993152,-0.023197541026364718,4.691648007952742,1
5,78.48816083938041,102.93855880551595,205.92553436547385,939.3380330253485,33.93196908458909,4.7440380658084935,-0.0016070574964572074,7.697807192293324,0
8,83.8785690043206,109.27489954414511,190.90824202134758,1064.7100424305106,35.516398404942045,4.649482387063167,0.022403835292450668,7.687660249944157,0
2,78.34072642049244,105.63445835010792,210.05951290574183,959.7667221415041,33.98574977435924,5.004627482588128,-0.005840070214807708,7.8953388007475676,1
10,79.14518988324463,116.85328302906059,207.06778667510858,940.6113739245809,36.10632240447824,5.158933905726879,-0.01226505002508056,10.206192410032191,1
6,74.85125396754634,108.0595583244949,200.07294406645,979.9486981315943,38.37161420499706,4.976771053060091,0.007417016392651458,12.286912301521342,0
10,80.27605651831294,106.86270379080743,198.43171256740752,1076.7718122600636,35.36159714704537,4.9485166358845785,0.019459800360536954,10.626309637839507,1
2,80.66393085151783,98.7811392237165,193.5088453096403,965.1633826365545,35.2494401205429,4.975015920934457,-0.02223851434153126,8.450560847430705,1
5,86.42961606862926,110.24784873761558,201.92161833928725,816.5909989546413,34.641466624044995,5.279157480945903,-0.035270313453971455,8.611961163907685,1
7,80.58483103856844,111.16312926734612,216.17247805318,975.923513118472,33.54891449830026,5.07237170261842,0.018321654556585767,12.01280160209655,0
5,77.30393345463908,106.42843644393416,211.37856615616514,897.2458744172042,35.047639068170646,4.899627046269321,0.011026970315252467,5.887342550042232,1
5,76.04510437514735,106.86271769753965,197.43789576370924,834.6514888515709,34.73093446857743,5.183595034773679,0.004204664135855702,10.45725490424284,1
2,80.0558646889168,108.74243466399585,205.3862146177436,1051.8536748248293,38.48485139078255,4.652811929624264,-0.02762609368785077,6.053930079652448,0
4,73.9061518428472,115.35273126844675,188.98569950478242,1038.886790019703,31.978655752547077,4.990402180203476,0.011641507166733572,4.646916920587048,1
3,80.45103530421466,103.69927707928005,207.300671774052,895.6893487453927,39.19713416393758,4.995146889960935,0.01235296335210856,9.682051929700195,0
4,81.65313481878874,108.84451418107717,191.69142857334637,896.0821328660536,34.607546855982484,5.079591775742806,0.0317682043101713,4.645490587663481,1
7,81.7088383596986,115.59135202002662,206.90255561277672,959.6100327147849,35.69878653437343,5.0361971648629265,-0.0014260698346587543,7.284243412207942,1
7,79.74101498418433,106.91942854901374,229.690721904744,896.8892694924104,31.700124068187808,5.108555801194293,0.0008454665709077597,10.418540883763919,1
7,82.09482196064045,110.72183942718347,194.2998756767287,941.8955813806584,36.8122067880106,5.2134767834676765,-0.03192909313993123,6.353446590603125,1
4,79.7128151133849,108.21002198456168,229.22803309238031,907.2090786419578,32.05051226802388,5.059700832689778,0.013630327352456555,11.298612273786928,1
10,79.26562847441822,106.6435238247824,204.90635487782978,925.9758611532434,35.982758027279466,5.048430699347411,0.012484831060097876,3.5831744806888164,1
1,83.55123696712508,106.84249397382811,192.5037436673805,865.7386882792248,35.90993489031102,5.28009407807788,0.0044789521805788535,10.179529280534817,1
4,78.14496186116845,108.55772339302216,192.04543833265586,999.6138996472611,33.88711646550089,5.239357757891995,0.017093258376188834,5.120463994795864,1
2,80.72725690134973,109.57542124798029,223.6495560784839,1022.2273423759895,28.8278025901323,4.9498050479901705,-0.011938934493426532,6.994135006502197,1
